step,train_loss,train_acc,val_loss,val_acc,batch_time,samples_per_second
53,0.600261926651001,0.6899999976158142,0.6611879467964172,0.6349999904632568,0.0010349750518798828,169780.60163564538
54,0.5983289480209351,0.6899999976158142,0.6594995260238647,0.6349999904632568,0.0010476112365722656,169695.5822909119
55,0.5964076519012451,0.6899999976158142,0.6578208804130554,0.6399999856948853,0.0010330677032470703,169662.07432073707
56,0.5944979190826416,0.6899999976158142,0.6561520099639893,0.6449999809265137,0.0016329288482666016,168094.78402407427
57,0.5925997495651245,0.699999988079071,0.6544930338859558,0.6449999809265137,0.0011124610900878906,167808.03620084294
58,0.5907129645347595,0.7099999785423279,0.6528436541557312,0.6549999713897705,0.0010340213775634766,167772.7287211143
59,0.5888375043869019,0.7099999785423279,0.6512039303779602,0.6549999713897705,0.001031637191772461,167772.71924239746
60,0.5869733691215515,0.7149999737739563,0.6495736837387085,0.6549999713897705,0.001035928726196289,167766.6594537884
61,0.5851203799247742,0.7149999737739563,0.6479530334472656,0.6549999713897705,0.0010075569152832031,167833.8795557076
62,0.583278477191925,0.7149999737739563,0.6463416814804077,0.6600000262260437,0.0010483264923095703,167807.31962887463
63,0.5814476609230042,0.7200000286102295,0.6447396874427795,0.6600000262260437,0.0009987354278564453,167872.3588141672
64,0.5796276926994324,0.7200000286102295,0.6431471109390259,0.6600000262260437,0.0010027885437011719,167935.9621538547
65,0.5778186917304993,0.7200000286102295,0.6415636539459229,0.6650000214576721,0.0009992122650146484,168009.40965120442
66,0.5760204195976257,0.7200000286102295,0.6399893760681152,0.6650000214576721,0.0009925365447998047,168099.32645028533
67,0.5742327570915222,0.7200000286102295,0.6384241580963135,0.6650000214576721,0.0010042190551757812,168163.387174279
68,0.572455883026123,0.7200000286102295,0.6368680000305176,0.6650000214576721,0.0010221004486083984,168187.5100247568
69,0.5706893801689148,0.7400000095367432,0.6353207230567932,0.6650000214576721,0.0010068416595458984,168222.9976336582
70,0.5689334273338318,0.7400000095367432,0.6337823271751404,0.6650000214576721,0.0010008811950683594,168286.02493246985
71,0.5671879053115845,0.7400000095367432,0.6322528719902039,0.6650000214576721,0.0010094642639160156,168324.357405823
72,0.5654526352882385,0.7400000095367432,0.6307321190834045,0.6700000166893005,0.0010194778442382812,168348.6966323024
73,0.563727617263794,0.7400000095367432,0.6292200684547424,0.6700000166893005,0.0009996891021728516,168407.10028350132
74,0.562012791633606,0.7450000047683716,0.6277166604995728,0.6700000166893005,0.0010313987731933594,168410.32285005314
75,0.560308039188385,0.75,0.6262218952178955,0.6700000166893005,0.0010762214660644531,168307.64405701298
76,0.5586133599281311,0.75,0.6247356534004211,0.6700000166893005,0.0010590553283691406,168259.0185628025
77,0.5569285750389099,0.75,0.6232578158378601,0.6700000166893005,0.0010046958923339844,168300.36422001358
78,0.5552536249160767,0.75,0.6217883825302124,0.6700000166893005,0.0010020732879638672,168350.09094511793
79,0.5535885095596313,0.75,0.6203272938728333,0.6700000166893005,0.0010039806365966797,168393.9546776472
80,0.5519330501556396,0.7549999952316284,0.6188744902610779,0.6700000166893005,0.0010001659393310547,168429.65948554728
81,0.5502873659133911,0.7549999952316284,0.6174299120903015,0.6800000071525574,0.0010187625885009766,168448.0062690551
82,0.5486511588096619,0.7549999952316284,0.6159934997558594,0.6800000071525574,0.0010142326354980469,168472.43699715685
83,0.5470245480537415,0.7549999952316284,0.6145651936531067,0.6850000023841858,0.0010268688201904297,168475.34399529465
84,0.5454073548316956,0.7549999952316284,0.6131449341773987,0.6949999928474426,0.0010194778442382812,168494.505858055
85,0.5437995195388794,0.7549999952316284,0.6117327213287354,0.7049999833106995,0.0010497570037841797,168461.28418343875
86,0.5422009825706482,0.7549999952316284,0.6103283166885376,0.7049999833106995,0.0010211467742919922,168454.10870212514
87,0.540611743927002,0.7549999952316284,0.6089318990707397,0.7049999833106995,0.0010197162628173828,168463.2421638768
88,0.5390316247940063,0.7549999952316284,0.6075432896614075,0.7049999833106995,0.001027822494506836,168445.18367770553
89,0.5374605655670166,0.7549999952316284,0.6061623692512512,0.7099999785423279,0.0010218620300292969,168457.21935872547
90,0.5358985662460327,0.7549999952316284,0.6047891974449158,0.7099999785423279,0.0010235309600830078,168466.01784051236
91,0.5343455672264099,0.7549999952316284,0.6034237146377563,0.7099999785423279,0.0010182857513427734,168470.9481938126
92,0.5328015089035034,0.7549999952316284,0.6020657420158386,0.7099999785423279,0.001018524169921875,168486.32461465697
93,0.5312662124633789,0.7649999856948853,0.6007153987884521,0.7099999785423279,0.0010561943054199219,168438.38757981037
94,0.5297397375106812,0.7649999856948853,0.5993725657463074,0.7099999785423279,0.0010178089141845703,168452.35286905864
95,0.5282219052314758,0.7649999856948853,0.5980371236801147,0.7099999785423279,0.001024007797241211,168462.15290125806
96,0.5267127752304077,0.7649999856948853,0.5967090129852295,0.7200000286102295,0.001027822494506836,168464.07844176493
97,0.5252122282981873,0.7649999856948853,0.5953884124755859,0.7200000286102295,0.0010242462158203125,168468.3813719965
98,0.5237202048301697,0.7649999856948853,0.5940748453140259,0.7200000286102295,0.0010218620300292969,168474.6482301962
99,0.5222365856170654,0.7649999856948853,0.5927687287330627,0.7200000286102295,0.0010216236114501953,168482.14375377842
100,0.5207614302635193,0.7699999809265137,0.5914697051048279,0.7200000286102295,0.0010221004486083984,168494.1825963137
101,0.5192945003509521,0.7749999761581421,0.5901777744293213,0.7200000286102295,0.0010292530059814453,168381.63548845428
102,0.5178359150886536,0.7749999761581421,0.5888928771018982,0.7250000238418579,0.0010211467742919922,168390.1354485393
103,0.516385555267334,0.7749999761581421,0.5876150727272034,0.7250000238418579,0.0010058879852294922,168422.53007768458
104,0.5149433016777039,0.7749999761581421,0.5863443613052368,0.7250000238418579,0.001005411148071289,168459.47465659893
105,0.5135091543197632,0.7749999761581421,0.5850803852081299,0.7250000238418579,0.0010118484497070312,168484.8828440308
106,0.512083113193512,0.7799999713897705,0.5838233828544617,0.7300000190734863,0.0010194778442382812,168496.22133241725
107,0.5106649398803711,0.7900000214576721,0.5825731158256531,0.7300000190734863,0.0010285377502441406,168483.2215963297
108,0.5092546939849854,0.7900000214576721,0.5813297033309937,0.7300000190734863,0.0010044574737548828,168514.86220000812
109,0.5078523755073547,0.7900000214576721,0.5800930261611938,0.7300000190734863,0.0010170936584472656,168504.38815945655
110,0.5064577460289001,0.7900000214576721,0.5788629651069641,0.7300000190734863,0.0010013580322265625,168540.7666312499
111,0.5050709247589111,0.7900000214576721,0.5776395201683044,0.7250000238418579,0.0010080337524414062,168571.06644705444
112,0.5036918520927429,0.7950000166893005,0.5764227509498596,0.7250000238418579,0.001009225845336914,168594.84315500592
113,0.5023203492164612,0.7950000166893005,0.5752125382423401,0.7250000238418579,0.0010187625885009766,168593.83310238319
114,0.5009563565254211,0.7950000166893005,0.5740087628364563,0.7300000190734863,0.0010156631469726562,168609.34203742057
115,0.49959996342658997,0.7950000166893005,0.572811484336853,0.7300000190734863,0.0010159015655517578,168620.78772304062
116,0.4982510507106781,0.7950000166893005,0.5716205835342407,0.7350000143051147,0.0010242462158203125,168625.95500637416
117,0.4969094395637512,0.7950000166893005,0.5704360008239746,0.7350000143051147,0.0010116100311279297,168646.54948282707
118,0.49557533860206604,0.7950000166893005,0.5692577362060547,0.7350000143051147,0.001020193099975586,168657.1137971001
119,0.4942484200000763,0.7950000166893005,0.568085789680481,0.7350000143051147,0.0010323524475097656,168635.5741395947
120,0.49292880296707153,0.7950000166893005,0.5669199824333191,0.7350000143051147,0.0010161399841308594,168644.9323690039
121,0.4916163682937622,0.800000011920929,0.5657604336738586,0.7350000143051147,0.001024007797241211,168649.13550462405
122,0.4903110861778259,0.8050000071525574,0.5646070241928101,0.7350000143051147,0.0010166168212890625,168659.88691699237
123,0.4890128970146179,0.8100000023841858,0.5634596347808838,0.7350000143051147,0.001035451889038086,168652.96370398955
124,0.4877217411994934,0.8100000023841858,0.5623183846473694,0.7350000143051147,0.0010302066802978516,168638.8286682921
125,0.4864376187324524,0.8100000023841858,0.5611830949783325,0.7350000143051147,0.0010285377502441406,168635.95081472877
126,0.4851604402065277,0.8149999976158142,0.5600537657737732,0.7350000143051147,0.0010178089141845703,168645.3979028418
127,0.4838900864124298,0.8199999928474426,0.5589304566383362,0.7350000143051147,0.0010275840759277344,168645.69198269158
128,0.48262661695480347,0.8299999833106995,0.5578128695487976,0.7350000143051147,0.0010170936584472656,168658.07247994115
129,0.48136988282203674,0.8299999833106995,0.5567011833190918,0.7350000143051147,0.0010230541229248047,168648.87468857336
130,0.4801199436187744,0.8299999833106995,0.555595338344574,0.7350000143051147,0.0010213851928710938,168654.5710150666
131,0.47887668013572693,0.8349999785423279,0.5544951558113098,0.7400000095367432,0.0010132789611816406,168669.17333089613
132,0.4776401221752167,0.8349999785423279,0.5534007549285889,0.7400000095367432,0.0010199546813964844,168679.4780344802
133,0.4764101505279541,0.8349999785423279,0.5523120760917664,0.7400000095367432,0.0010197162628173828,168687.60497265757
134,0.47518664598464966,0.8399999737739563,0.5512288808822632,0.7450000047683716,0.0010211467742919922,168692.5967910838
135,0.4739697277545929,0.8399999737739563,0.5501514077186584,0.7450000047683716,0.0010428428649902344,168667.83581637195
136,0.4727592468261719,0.8399999737739563,0.5490795373916626,0.7450000047683716,0.001016378402709961,168675.8686686334
137,0.4715551435947418,0.8399999737739563,0.5480131506919861,0.75,0.0010271072387695312,168676.16646898887
138,0.4703574478626251,0.8399999737739563,0.5469521880149841,0.75,0.001018524169921875,168685.00070163867
139,0.4691660702228546,0.8500000238418579,0.5458967089653015,0.7549999952316284,0.001020669937133789,168692.74038323422
140,0.4679809510707855,0.8500000238418579,0.5448466539382935,0.7599999904632568,0.0010166168212890625,168694.83700923063
141,0.46680206060409546,0.8500000238418579,0.54380202293396,0.7599999904632568,0.0010159015655517578,168701.6825098288
142,0.46562933921813965,0.8550000190734863,0.5427625775337219,0.7599999904632568,0.0010190010070800781,168708.90735974573
143,0.4644628167152405,0.8550000190734863,0.5417284965515137,0.7599999904632568,0.0010132789611816406,168722.3951560525
144,0.463302344083786,0.8550000190734863,0.5406997203826904,0.7599999904632568,0.0010287761688232422,168722.82585325593
145,0.462147980928421,0.8600000143051147,0.5396761298179626,0.7599999904632568,0.001013040542602539,168737.8955170827
146,0.46099957823753357,0.8600000143051147,0.5386576652526855,0.7599999904632568,0.001024484634399414,168731.7500889412
147,0.45985716581344604,0.8600000143051147,0.5376444458961487,0.7599999904632568,0.0010156631469726562,168742.658315936
148,0.4587206542491913,0.8600000143051147,0.536636233329773,0.7599999904632568,0.0010216236114501953,168745.21968289628
149,0.45759010314941406,0.8600000143051147,0.5356331467628479,0.7599999904632568,0.0010399818420410156,168730.77578080268
150,0.45646530389785767,0.8650000095367432,0.5346351861953735,0.7599999904632568,0.0010166168212890625,168739.9000892536
151,0.45534637570381165,0.875,0.5336421132087708,0.7599999904632568,0.0011551380157470703,168621.70276299937
152,0.45423319935798645,0.875,0.5326541066169739,0.7599999904632568,0.0010225772857666016,168626.3128921005
153,0.4531256854534149,0.875,0.5316709876060486,0.7599999904632568,0.0010251998901367188,168630.4231536874
154,0.4520239233970642,0.8799999952316284,0.5306927561759949,0.7599999904632568,0.0010132789611816406,168643.88568523232
155,0.45092782378196716,0.8799999952316284,0.5297194719314575,0.7599999904632568,0.0010151863098144531,168653.91727519003
156,0.44983723759651184,0.8799999952316284,0.528751015663147,0.7599999904632568,0.0010285377502441406,168645.24826618313
157,0.4487522542476654,0.8799999952316284,0.5277873277664185,0.7599999904632568,0.0010120868682861328,168658.36362965405
158,0.44767284393310547,0.8799999952316284,0.526828408241272,0.7599999904632568,0.0010173320770263672,168667.90325476936
159,0.4465988874435425,0.8799999952316284,0.5258742570877075,0.7599999904632568,0.0010111331939697266,168684.32046290315
160,0.44553038477897644,0.8799999952316284,0.5249247550964355,0.7599999904632568,0.001020193099975586,168690.84405008145
161,0.4444672465324402,0.8799999952316284,0.5239799618721008,0.7599999904632568,0.0010194778442382812,168697.91584683853
162,0.4434095025062561,0.8849999904632568,0.5230398774147034,0.7599999904632568,0.001026153564453125,168689.7078218087
163,0.4423570930957794,0.8849999904632568,0.5221043229103088,0.7599999904632568,0.0010170936584472656,168698.3551155245
164,0.44131001830101013,0.8849999904632568,0.5211734175682068,0.7599999904632568,0.0010132789611816406,168709.57172946408
165,0.4402681291103363,0.8849999904632568,0.5202470421791077,0.7649999856948853,0.001043081283569336,168696.94445453995
166,0.4392314851284027,0.8849999904632568,0.5193251371383667,0.7649999856948853,0.0010173320770263672,168704.37796398302
167,0.43820011615753174,0.8849999904632568,0.5184077620506287,0.7649999856948853,0.0010988712310791016,168638.03601109027
168,0.43717384338378906,0.8849999904632568,0.5174948573112488,0.7649999856948853,0.0010175704956054688,168644.9224210024
169,0.4361526370048523,0.8849999904632568,0.5165863633155823,0.7649999856948853,0.0010137557983398438,168654.52076924805
170,0.4351365566253662,0.8849999904632568,0.5156822800636292,0.7649999856948853,0.0010371208190917969,168647.35098987375
171,0.43412551283836365,0.8849999904632568,0.5147825479507446,0.7649999856948853,0.0010154247283935547,168657.8096142067
172,0.4331195056438446,0.8849999904632568,0.5138871669769287,0.7699999809265137,0.0010294914245605469,168656.9754387759
173,0.43211841583251953,0.8849999904632568,0.5129960775375366,0.7699999809265137,0.001018524169921875,168661.02297741547
174,0.431122362613678,0.8899999856948853,0.5121092796325684,0.7699999809265137,0.0010166168212890625,168670.0630326929
175,0.43013110756874084,0.8899999856948853,0.5112267136573792,0.7699999809265137,0.0010251998901367188,168672.6418995958
176,0.4291447699069977,0.8899999856948853,0.510348379611969,0.7699999809265137,0.0010154247283935547,168681.89864659912
177,0.4281633496284485,0.8899999856948853,0.5094743371009827,0.7749999761581421,0.0010211467742919922,168688.7654717092
178,0.42718666791915894,0.8899999856948853,0.5086043477058411,0.7749999761581421,0.001010894775390625,168694.79802944596
179,0.4262147545814514,0.8899999856948853,0.5077385306358337,0.7749999761581421,0.001020669937133789,168700.57550050443
180,0.4252476096153259,0.8899999856948853,0.5068768262863159,0.7749999761581421,0.0010159015655517578,168707.9766217027
181,0.4242852032184601,0.8899999856948853,0.5060192346572876,0.7749999761581421,0.0010154247283935547,168719.21245850335
182,0.42332741618156433,0.8899999856948853,0.505165696144104,0.7749999761581421,0.0010609626770019531,168693.2435461822
183,0.42237430810928345,0.8899999856948853,0.5043161511421204,0.7749999761581421,0.0010132789611816406,168697.7974800864
184,0.42142578959465027,0.8899999856948853,0.5034706592559814,0.7749999761581421,0.0010156631469726562,168706.52054568165
185,0.4204818606376648,0.8899999856948853,0.5026291608810425,0.7749999761581421,0.0010166168212890625,168714.23853841936
186,0.4195425510406494,0.8899999856948853,0.5017915964126587,0.7749999761581421,0.0010297298431396484,168712.43862854905
187,0.4186077117919922,0.8899999856948853,0.5009579062461853,0.7749999761581421,0.00101470947265625,168723.2926893199
188,0.4176773726940155,0.8899999856948853,0.5001281499862671,0.7749999761581421,0.0010166168212890625,168731.51920921812
189,0.4167514741420746,0.8999999761581421,0.49930229783058167,0.7749999761581421,0.0010285377502441406,168724.29785346572
190,0.4158300459384918,0.9049999713897705,0.49848026037216187,0.7749999761581421,0.0010128021240234375,168732.2553671888
191,0.41491299867630005,0.9049999713897705,0.49766209721565247,0.7749999761581421,0.001018524169921875,168738.71646022372
192,0.41400036215782166,0.9049999713897705,0.49684765934944153,0.7749999761581421,0.0010149478912353516,168749.15641126398
193,0.4130920171737671,0.9049999713897705,0.49603697657585144,0.7749999761581421,0.0010275840759277344,168750.2153719807
194,0.41218802332878113,0.9100000262260437,0.49523013830184937,0.7749999761581421,0.0010106563568115234,168765.71404989372
195,0.4112882912158966,0.9100000262260437,0.494426965713501,0.7749999761581421,0.0010192394256591797,168765.46531011094
196,0.4103928506374359,0.9100000262260437,0.49362751841545105,0.7749999761581421,0.0010159015655517578,168772.11335384063
197,0.4095015823841095,0.9150000214576721,0.4928317368030548,0.7749999761581421,0.001012563705444336,168780.7528625605
198,0.4086145758628845,0.9150000214576721,0.4920395612716675,0.7749999761581421,0.0010170936584472656,168788.1117601321
199,0.40773171186447144,0.9150000214576721,0.4912511110305786,0.7749999761581421,0.0010111331939697266,168800.15293135194
200,0.40685299038887024,0.9200000166893005,0.49046623706817627,0.7749999761581421,0.0010285377502441406,168799.90789693667
201,0.4059784412384033,0.9200000166893005,0.48968490958213806,0.7749999761581421,0.0010271072387695312,168751.75558713602
202,0.40510788559913635,0.925000011920929,0.4889071583747864,0.7749999761581421,0.0010154247283935547,168756.9356946992
203,0.4042414426803589,0.925000011920929,0.48813292384147644,0.7749999761581421,0.0010247230529785156,168760.06820317762
204,0.40337905287742615,0.925000011920929,0.487362265586853,0.7749999761581421,0.001018524169921875,168764.66085427275
205,0.40252068638801575,0.925000011920929,0.4865950345993042,0.7749999761581421,0.0010235309600830078,168767.89055427018
206,0.4016662538051605,0.925000011920929,0.48583129048347473,0.7749999761581421,0.0010142326354980469,168770.2690015055
207,0.40081581473350525,0.925000011920929,0.48507094383239746,0.7749999761581421,0.001033782958984375,168765.27875575502
208,0.39996933937072754,0.925000011920929,0.48431411385536194,0.7799999713897705,0.0010135173797607422,168774.7953392017
209,0.39912673830986023,0.925000011920929,0.4835606515407562,0.7799999713897705,0.0010197162628173828,168780.01782070077
210,0.3982880115509033,0.9300000071525574,0.4828105568885803,0.7799999713897705,0.0010192394256591797,168785.67397595991
211,0.3974531590938568,0.9300000071525574,0.48206382989883423,0.7850000262260437,0.001020193099975586,168783.10711990972
212,0.39662209153175354,0.9300000071525574,0.48132041096687317,0.7850000262260437,0.001020193099975586,168787.5797402779
213,0.3957948684692383,0.9300000071525574,0.4805803596973419,0.7850000262260437,0.0010106563568115234,168798.35937169427
214,0.39497140049934387,0.9300000071525574,0.4798435866832733,0.7850000262260437,0.0010187625885009766,168805.4061137006
215,0.3941517174243927,0.9300000071525574,0.47911006212234497,0.7850000262260437,0.0010156631469726562,168814.2755323837
216,0.3933357894420624,0.9350000023841858,0.4783797860145569,0.7850000262260437,0.0010144710540771484,168823.37726896696
217,0.39252352714538574,0.9350000023841858,0.47765272855758667,0.7850000262260437,0.0010242462158203125,168818.83678808613
218,0.3917149603366852,0.9350000023841858,0.4769289791584015,0.7850000262260437,0.0010204315185546875,168821.4741121528
219,0.3909100592136383,0.9350000023841858,0.47620832920074463,0.7850000262260437,0.0010225772857666016,168824.7052990371
220,0.39010879397392273,0.9350000023841858,0.4754909574985504,0.7850000262260437,0.0010099411010742188,168836.21010604387
221,0.38931113481521606,0.9350000023841858,0.47477662563323975,0.7850000262260437,0.0010247230529785156,168838.58098312857
222,0.3885170817375183,0.9350000023841858,0.4740654230117798,0.7850000262260437,0.0010228157043457031,168842.14980314713
223,0.3877265453338623,0.9399999976158142,0.4733573794364929,0.7850000262260437,0.0010178089141845703,168846.14206793928
224,0.3869396448135376,0.9399999976158142,0.472652405500412,0.7850000262260437,0.0010645389556884766,168821.10177905386
225,0.38615623116493225,0.9449999928474426,0.47195056080818176,0.7850000262260437,0.0010149478912353516,168827.5563344661
226,0.3853762745857239,0.9449999928474426,0.4712517261505127,0.7850000262260437,0.0010190010070800781,168833.8048149465
227,0.38459983468055725,0.9449999928474426,0.47055596113204956,0.7850000262260437,0.001009225845336914,168845.96106819686
228,0.3838268220424652,0.9449999928474426,0.4698631763458252,0.7850000262260437,0.0010263919830322266,168839.90651798842
229,0.38305729627609253,0.9449999928474426,0.469173401594162,0.7850000262260437,0.0010123252868652344,168848.38492303115
230,0.38229119777679443,0.9449999928474426,0.4684865474700928,0.7850000262260437,0.0010178089141845703,168854.1422570079
231,0.38152840733528137,0.9449999928474426,0.4678027033805847,0.7850000262260437,0.0010175704956054688,168860.58291244513
232,0.3807690441608429,0.9449999928474426,0.46712180972099304,0.7850000262260437,0.0010113716125488281,168868.86543854768
233,0.38001295924186707,0.9449999928474426,0.46644383668899536,0.7850000262260437,0.0010304450988769531,168865.16503832067
234,0.37926021218299866,0.9449999928474426,0.4657687246799469,0.7850000262260437,0.0010120868682861328,168872.92402134422
235,0.37851083278656006,0.9449999928474426,0.4650966227054596,0.7850000262260437,0.0012142658233642578,168759.54636278702
236,0.3777647018432617,0.9449999928474426,0.46442729234695435,0.7900000214576721,0.0010142326354980469,168767.6756564036
237,0.37702181935310364,0.9449999928474426,0.4637607932090759,0.7900000214576721,0.0010154247283935547,168774.45332914038
238,0.376282274723053,0.9449999928474426,0.4630972146987915,0.7900000214576721,0.00101470947265625,168776.4860184748
239,0.3755458891391754,0.9449999928474426,0.46243640780448914,0.7900000214576721,0.0010156631469726562,168783.737198275
240,0.37481269240379333,0.9449999928474426,0.461778461933136,0.7900000214576721,0.0010294914245605469,168782.1918551598
241,0.37408265471458435,0.9449999928474426,0.46112316846847534,0.7900000214576721,0.0010061264038085938,168795.81594828804
242,0.37335577607154846,0.9449999928474426,0.4604707360267639,0.7900000214576721,0.0010304450988769531,168795.07202909482
243,0.37263211607933044,0.9449999928474426,0.45982101559638977,0.7900000214576721,0.0010120868682861328,168805.05321495875
244,0.37191155552864075,0.9449999928474426,0.45917412638664246,0.7900000214576721,0.0010097026824951172,168808.57575366803
245,0.3711940348148346,0.9449999928474426,0.45852982997894287,0.7950000166893005,0.0010190010070800781,168812.89838083077
246,0.37047967314720154,0.9449999928474426,0.45788824558258057,0.7950000166893005,0.001010894775390625,168822.0004562787
247,0.36976832151412964,0.9449999928474426,0.4572494626045227,0.7950000166893005,0.0010230541229248047,168823.35769740457
248,0.36906006932258606,0.9449999928474426,0.456613153219223,0.7950000166893005,0.0010180473327636719,168828.79774459914
249,0.36835482716560364,0.9449999928474426,0.4559796154499054,0.7950000166893005,0.0010313987731933594,168826.03967003623
250,0.36765262484550476,0.949999988079071,0.4553487300872803,0.7950000166893005,0.0010266304016113281,168825.0634033931
